Contributor ID,Ratio,Mean_gap,Max_gap
7972131,0.058765915768854066,17,437
869314,0.2686671318911375,3,272
2273576,0.09159566227730441,10,137
6284,0.07630406667624659,13,797
21327803,0.15064102564102563,6,157
125900,0.07236084452975047,13,597
21047,0.05549880830779707,18,689
959486,0.025213006433663712,39,797
11634193,0.026763381690845422,37,2095
3617193,0.03401486988847584,29,377
1957748,0.044801512287334595,22,1422
157530,0.05994199162101192,16,356
3965251,0.04791785510553337,20,274
8780,0.1540396567031666,6,3201
10481,0.04878048780487805,20,373
20759,0.10694183864915573,9,633
220894,0.0804093567251462,12,1607
7951774,0.06436296491690846,15,1128
596587,0.04412837345003647,22,405
10239913,0.12067435669920142,8,93
560336,0.02151639344262295,46,281
16924,0.729381443298969,1,55
29727696,0.13159490600363857,7,460
2003421,0.04270907791279485,23,2275
8351,0.12941643509329098,7,538
28438,0.284361036639857,3,896
164776,0.031126945434089632,32,2576
44845,0.08196994991652755,12,2015
211165,0.239247311827957,4,71
372315,0.04440258342303552,22,690
258000,0.037159070107999265,27,898
372629,0.04295485636114911,23,1011
7891,0.05376623376623377,18,1708
82889,0.02767727930535456,36,2495
921400,0.20718901453957997,4,311
1905157,0.1457481602616517,6,970
6908984,0.25094527363184077,3,557
511766,0.07863295359822173,12,1183
1564706,0.06263498920086392,16,2101
4788526,0.13023867694042474,7,110
10068830,0.08966861598440545,11,818
154670,0.02905326431791618,34,1806
12536756,0.10461702695489725,9,321
4770293,0.15165655622958468,6,203
455421,0.18563480020232676,5,160
24198,0.23745910577971646,4,690
21165869,0.09304775280898876,10,147
3628,0.5338882282996433,1,80
3020778,0.25663914304842667,3,163
113757,0.05745454545454545,17,422
1902918,0.08157602663706992,12,649
2013997,0.08742548963951179,11,287
11049961,1.8201754385964912,0,271
2001020,0.038569556262872125,26,257
5106682,0.02843812486114197,35,1408
470990,0.02647278150633855,38,833
389639,0.3070652173913043,3,84
3753540,0.19675456389452334,5,57
96340,0.09362236883443292,10,218
44062,0.26549618320610685,3,68
11922695,0.07142857142857142,14,592
44846,0.05572707625810435,17,305
17226,0.06531881804043546,15,1365
56563,0.3471615720524017,2,46
76,0.13894564773191664,7,457
17456,0.05142231947483589,19,852
198166,0.4934725848563969,2,39
376014,0.3465674110835401,2,1097
17790,0.27208952730916985,3,1042
1533857,0.21880199667221298,4,749
934052,0.061894341981869334,16,438
512560,0.03682282629651051,27,2150
437761,0.41683447442609745,2,175
626138,0.196875,5,311
94794,0.05105893941881465,19,475
4967956,0.40417457305502846,2,47
7030178,0.02990732940185341,33,1297
53329,0.04498525073746313,22,703
124152,0.14899950388622457,6,152
9806113,0.09395677106307895,10,367
579140,0.2323904603438713,4,187
4562410,0.30987581312832646,3,124
1639760,0.0937000319795331,10,314
134756,0.12428819014607576,8,272
1629069,0.08294314381270904,12,222
5894,0.05301391035548686,18,448
8606792,0.041666666666666664,24,834
5294192,0.031825795644891124,31,1125
595371,0.04972279972279972,20,431
2114166,0.03775639862043928,26,1046
48734,0.027216174183514776,36,1129
19048316,0.04028589993502274,25,160
14512424,0.110254433307633,9,167
12418561,0.044807590933052185,22,242
12634201,0.08470764617691154,11,152
2360147,0.05031068350370816,19,768
21573361,0.3019455252918288,3,523
24812038,0.17185604528912252,5,135
5957417,0.09680618924816504,10,252
5350778,0.06687709607417637,14,221
58927,0.02554154542515357,39,2424
249117,0.019510464703795673,51,764
14462949,0.04922831293241086,20,422
35888,0.04034109544112824,24,1272
2400,0.25336021505376344,3,505
110252,0.036691342130672676,27,2403
231595,0.09538114907998498,10,314
263660,0.02808389619623178,35,1563
2313206,0.14261744966442952,7,122
135639,0.07083065035415326,14,1952
42228,0.0714913565777908,14,217
8447749,0.07217125382262997,13,496
3961736,0.03102086858432036,32,547
270506,0.020847691247415576,48,552
408438,0.031003159557661926,32,544
8834,0.025187310696636378,39,1150
19089174,0.11518683579019541,8,149
3556578,0.044481667597245485,22,388
12897086,0.02881844380403458,35,2044
26252035,0.28205128205128205,3,128
65709,0.13472163195920103,7,1576
47291,0.39602803738317754,2,23
259138,0.1223021582733813,8,154
1386816,0.265850144092219,3,100
580942,0.14298093587521662,7,548
158051,0.13748160605423587,7,363
6654301,0.022469635627530363,44,1472
348139,0.05594775855983057,17,697
21062581,0.056412185031966905,17,498
548440,0.23222060957910015,4,202
59944,0.09826883910386966,10,203
86816,0.025628704148646483,39,2220
101140,0.053887173730002805,18,305
795147,0.03439011284255777,29,1509
24744,0.042729970326409496,23,1363
7872,0.05552202776101388,18,1058
9232,0.03156170909632276,31,1024
6169,0.12324324324324325,8,294
84325,0.17142857142857143,5,321
11,0.04406510520047638,22,699
557364,0.0826783114992722,12,1356
1718065,0.05315068493150685,18,270
125534,0.02563689132537891,39,3009
1982875,0.10914634146341463,9,273
266416,1.1020408163265305,0,207
274040,0.0457415941286909,21,1179
2970138,0.07754950953174163,12,266
1257855,0.1872103799814643,5,791
2691489,0.1266915538964069,7,240
2708970,0.13447251114413075,7,144
3689445,0.16318785578747627,6,115
13488761,0.07551127425275302,13,998
85019,0.03076923076923077,32,633
5839411,0.13025442477876106,7,115
7226930,0.13859556494192185,7,164
613181,0.02334287601849813,43,376
21136896,0.8176605504587156,1,725
20650448,0.041216486594637856,24,1550
34818168,0.3490909090909091,2,32
7329773,0.06544789762340036,15,220
84755,0.07104690283000198,14,622
1956573,0.05735930735930736,17,838
842922,0.11586051743532058,8,260
294421,0.06653620352250489,15,789
5320876,0.058333333333333334,17,717
603343,0.019318759532282664,52,1058
42425010,6.337837837837838,0,14
1008048,0.053712480252764615,18,430
1313011,0.27012278308321963,3,91
4921533,0.02488181139586962,40,1067
950157,0.0644434429923389,15,300
31706,0.07667386609071274,13,375
9856656,0.0778809146479511,12,182
3048957,0.044903132355603836,22,499
11961684,0.0348682459409103,28,398
124674,0.041000340251786324,24,753
3780800,0.03914656771799629,25,662
727505,0.044745414023658496,22,1021
16554737,0.05317247542448615,18,463
376297,0.1059520869350457,9,416
1510826,0.028286189683860232,35,2580
10371471,0.08960039712087367,11,347
1260683,0.024021138601969732,42,861
21715336,0.2012861736334405,4,164
3236687,0.050236406619385346,19,987
23085006,0.06938937351308486,14,557
12493580,0.042817251008377286,23,761
722149,0.037783375314861464,26,810
2615727,0.029072561268620855,34,186
11498547,0.1752374713396659,5,361
2,0.09946931555313648,10,337
36112485,0.21168582375478928,4,118
14438949,0.0840534171249018,11,338
7264712,0.05699481865284974,17,552
57939,0.1444306546695625,6,119
445578,1.1128205128205129,0,29
198939,0.043782552083333336,22,1206
110333,0.06901098901098901,14,890
1726257,0.03442101074413052,29,1074
212526,0.02931769722814499,34,320
320488,0.39378238341968913,2,70
1141531,0.05995639534883721,16,654
692238,0.038453835369517325,26,1996
6032993,0.044140625,22,228
3704212,0.15564462257849032,6,176
10585217,0.10855784469096671,9,172
1193764,0.132991318074191,7,230
5680311,0.29138225255972694,3,720
1988889,0.13995390739576785,7,168
3982375,0.05567606652205351,18,1658
8978739,0.05506663314055821,18,380
22831189,0.11491628614916286,8,293
29210,0.050185299567634345,19,489
4871659,0.07322239031770045,13,269
10722,0.05370960400546199,18,790
42667,0.08568398727465536,11,1639
22841,0.3553398058252427,2,123
150564,0.0673496808867988,14,675
338679,0.11853529633824085,8,715
23657,0.05141466382719805,19,858
271657,0.04766480876417451,21,507
411305,0.03629729210677934,27,4107
33566,0.12253327214318495,8,158
150,0.05526141628060887,18,997
2607788,0.03785428951873692,26,1241
1815533,0.19012605042016806,5,271
1597144,0.030637025966747618,32,1393
133993,0.04297389928816241,23,196
64875,0.27781765972720746,3,75
638137,0.036834924965893585,27,365
35616,0.07429245283018868,13,599
128005,0.023931623931623933,42,825
1798612,0.10794103661436044,9,349
1841542,0.7226890756302521,1,50
62058,0.04087320018578727,24,363
4306158,0.022454763461957707,44,1877
1826119,0.2813487881981033,3,270
22220474,0.1425891181988743,7,68
4782151,0.10633893919793014,9,273
8629330,0.024720149253731342,40,379
4626,0.3394839267694969,2,328
84951,0.05432855070127358,18,188
128863,0.4077314667515113,2,460
51294,0.03805995284607612,26,1419
12070,0.07919463087248323,12,478
156996,0.1046814044213264,9,660
629503,0.15155555555555555,6,321
26801,0.20606676834434842,4,215
5518591,0.11429893567792689,8,175
144047,0.031603078434583265,31,899
3729738,0.043498168498168496,23,239
2283104,0.01955858603983492,51,585
1754504,0.1409937888198758,7,390
22150306,0.11377010592389172,8,262
6479630,0.3175403225806452,3,61
16847332,0.11327345309381237,8,129
6675779,0.04854136776661884,20,410
35184,0.04945582586427657,20,372
12109628,0.07685473123056419,13,466
10783139,0.024798927613941018,40,2629
16759563,0.06889698575687314,14,523
55077,0.023540793292486296,42,983
58947,0.03833128078817734,26,2853
55014,0.21243523316062177,4,252
100426,0.109130792432136,9,529
82307,0.0548636291975406,18,541
5047767,0.5198752922837101,1,44
5878081,0.16965921582997434,5,534
6996885,0.16444444444444445,6,277
782009,0.0726864640883978,13,345
7254364,0.029525554876807168,34,330
8272,0.22818137493905413,4,107
29073,0.07226890756302522,13,383
138511,0.05883353171229383,17,446
15865,0.09733036707452725,10,409
136926,0.09874557735606304,10,238
13420,0.2018970189701897,4,137
505832,0.14096016343207354,7,100
284588,0.022367030644593167,45,2349
74943,0.15885416666666666,6,96
301395,0.1979588245644906,5,880
1570187,0.040599218410768564,24,1555
319310,0.042710907165548886,23,2876
9992,0.04570509875976114,21,1026
4977910,0.04746897774276147,21,835
2512606,0.04232558139534884,23,700
652361,0.036885972690193294,27,663
10689882,0.03167420814479638,31,342
1588193,0.061621621621621624,16,739
2962903,0.04159402241594022,24,1432
4709,0.11735499887158655,8,474
1732434,0.12655836796373252,7,387
2530149,0.11202506854680767,8,434
653982,0.024478538183071885,41,485
16511937,0.04665542439572794,21,539
13017487,0.06099903938520653,16,359
33989260,0.08732612055641421,11,242
3578668,0.3427277302466029,2,241
897817,0.06336565096952909,15,346
27822,0.1340547039374812,7,1018
17287,0.128622117090479,7,2125
3211564,0.031180400890868598,32,1248
1179151,0.06444115782801606,15,1100
878293,0.04224376731301939,23,1050
7957594,0.049144521295959226,20,134
150280,0.03590982286634461,27,2358
2340490,0.026445966514459664,38,455
4458498,0.03160094019326195,31,573
74348,0.30114942528735633,3,309
7095,0.056092560046865844,17,612
8548435,0.08458646616541353,11,386
233102,0.23720728534258456,4,124
6257645,0.08982798895731578,11,831
169132,0.12665505226480836,7,202
11628060,0.04046385393535653,24,313
9109237,0.04092720028975009,24,356
247981,0.07458256029684601,13,833
5132209,0.032158317872603585,31,526
19339494,0.18223684210526317,5,178
1698793,0.11596009975062344,8,145
431183,0.03952502120441052,25,476
2413055,0.0837773286790373,11,342
262716,0.031873846670021806,31,345
37345946,0.3852040816326531,2,33
492987,0.069621357529227,14,319
5069051,0.020011435105774727,50,1138
2954,0.08246110325318246,12,798
37284,0.08018720748829954,12,333
18931,0.06746987951807229,14,2596
6320553,0.026994359387590653,37,591
83,0.24645892351274787,4,115
60449,0.2531089978054133,3,123
241337,0.6877243359655419,1,600
28381,0.03787746552626985,26,973
1201040,0.22058823529411764,4,74
170083,0.02876392847888054,35,847
44833,0.08367656622588338,11,434
1473716,0.2711157455683003,3,83
4466297,0.029369627507163324,34,2541
1667683,0.022641509433962263,44,980
32392,0.09696433834364869,10,308
115938,0.0499737899702953,20,607
36352,0.13796212804328223,7,135
5026668,1.2292576419213974,0,76
388090,0.06085498742665549,16,1950
186638,0.03939688715953307,25,574
10639536,0.04774535809018567,21,2030
123004,0.08558072635742539,11,986
3664424,0.07371913011426465,13,538
1306352,0.03495411052528803,28,1029
933709,0.16034710431993962,6,543
1626176,0.03635139683608213,27,1916
295080,0.05560165975103734,18,493
28040267,0.09903640256959315,10,98
2790592,0.2383131742399477,4,160
278097,0.04819277108433735,20,279
13816079,0.049785190801111955,20,298
12023796,0.09815354713313897,10,427
24835,0.02972526647650503,33,516
21968,0.11281337047353761,8,215
394460,0.09260089686098655,10,659
55582,0.07580220120911486,13,428
1874255,0.03848522167487685,26,900
1553768,0.1902231668437832,5,1231
292494,0.16426301637741383,6,416
1339567,0.03298611111111111,30,2566
1389620,0.40397350993377484,2,147
8858689,0.5021645021645021,2,43
280857,0.09083333333333334,11,334
9913007,0.12567324955116696,7,901
5318500,0.026157407407407407,38,458
13791663,0.15989077669902912,6,661
1432370,0.05350877192982456,18,541
13102,0.07858873410054512,12,682
12971673,0.06078953741826108,16,224
6890600,0.02659846547314578,37,316
4017211,0.022042004574755667,45,669
1535071,0.044362616166929686,22,1605
28107,0.38259345794392524,2,1078
41995,0.0434366017246886,23,2798
81016,0.08347775852108608,12,855
6496,0.029919042590637098,33,549
355892,0.06465997770345597,15,558
60759,0.13234005258545137,7,435
107930,0.03863562883931458,25,1048
26606,0.02883748873535596,34,886
665998,0.17048293089092423,5,752
103961,0.03384404299108164,29,1580
90640,0.31303669008587043,3,165
1645842,0.0390907159549607,25,419
1546024,0.13446126447016918,7,174
245306,0.022794358806165958,44,1545
768638,0.0796812749003984,12,105
378390,0.199288256227758,5,381
2777572,0.059886422302529684,16,866
91397,0.1315028901734104,7,246
2001771,0.27699530516431925,3,41
30528,0.0496031746031746,20,1765
4432149,0.24299065420560748,4,250
3022076,0.07339955849889625,13,204
86857,0.3167883211678832,3,196
410440,0.024494689962315862,41,526
85402,0.09438900703418943,10,1723
1222043,0.05605515587529976,17,1007
73333,0.11146642302421197,9,216
5711305,0.03663003663003663,27,1226
4279848,0.042379788101059496,23,949
3461395,0.038040452774169606,26,782
613571,0.08003487358326068,12,1541
63601,0.022661055357720946,44,546
44727,0.6674727932285369,1,122
193733,0.06476683937823834,15,850
91076,0.2242320819112628,4,66
609725,0.04811533784957443,20,337
31073,0.06808408982322026,14,868
306522,0.0289681179293795,34,783
11459593,1.3523908523908523,0,528
1995058,0.04109159347553325,24,702
12090896,0.18692543411644535,5,229
90397,0.03596774193548387,27,771
1435029,0.055893536121673006,18,311
8390765,0.14937759336099585,6,384
2395584,0.02559694364851958,39,511
6204540,0.031161473087818695,32,412
2524922,0.021060997417047488,47,600
143538,0.01861659444711924,54,2813
3602,0.08660287081339713,11,114
26675,0.3821532492725509,2,64
670947,0.5291631445477599,1,665
45645,0.16114389468906037,6,108
75230,0.07918367346938776,12,653
764861,0.3849146315106981,2,97
159862,0.018457252307156537,54,434
23824585,0.0848976109215017,11,121
4428,0.046067738231917336,21,624
95921,0.043755988502076015,22,436
237462,0.5990566037735849,1,26
7402,0.25783132530120484,3,36
241538,0.21711366538952745,4,188
5081272,0.049728260869565215,20,953
10271545,0.04558991981672394,22,309
2783292,0.0453781512605042,22,789
6660588,0.09917179868337227,10,1303
9748448,0.07142857142857142,14,340
4705841,0.03056943056943057,32,310
10555026,0.03337278106508876,30,825
337262,0.10961055276381909,9,390
8571592,0.06732589943193773,14,845
20105356,0.0900036886757654,11,791
9413364,0.08849557522123894,11,1694
21621838,0.1368888888888889,7,311
656385,0.02723915050784857,37,516
34084,0.024934383202099737,40,3239
17080504,0.06600294985250738,15,787
12712128,0.07590467784642542,13,249
92123,0.023166023166023165,43,1199
3700,0.028146453089244853,35,2373
80866,0.11216931216931217,9,370
1062840,0.033856822353661026,29,1119
322936,0.08214109521460286,12,434
5402993,0.08838782412626832,11,1671
2489774,0.054730589732711075,18,1175
139104,0.1697387401827216,5,641
9997592,0.2786624203821656,3,59
880249,0.1489655172413793,6,1776
307602,0.05962800875273523,16,922
1724762,0.030553468569997494,33,980
4906524,0.11019362186788155,9,213
6036800,0.0978606227494175,10,84
26442336,0.2458575906851769,4,263
102175,0.025965699631351178,38,1238
94775,0.08434712084347121,11,2961
13476,0.17500683620453925,5,190
36029,0.045588008035852265,22,414
910180,0.08408992650237787,11,130
1476858,0.03803727653100038,26,561
612852,0.0237892948173322,42,402
8846,0.07139622641509434,14,554
66197,0.06351263771872975,15,1051
1670386,0.04004237288135593,25,568
42630,0.028342455043002347,35,538
1994682,0.05900124400213257,17,145
3132789,0.04032623470774807,24,506
21162912,0.03864042933810376,26,322
158856,0.03276622558286074,30,297
13080272,0.11480927449513836,8,827
226,0.06145584725536993,16,472
62,0.4583107742284786,2,618
19619,0.023328690807799445,43,853
101451,0.01978384319472431,51,1934
49943,0.22404779686333084,4,325
46083,0.5302445302445302,1,42
404472,0.07646176911544228,13,414
49010,0.10662701784197111,9,1014
750223,0.10009624639076034,10,337
4259,0.036537050623624355,27,668
218586,0.11129679144385027,8,255
165613,0.03282828282828283,30,1204
1892329,0.019677000185632076,51,720
2175,0.06119591093684358,16,295
897682,0.051055473735886106,19,298
551300,0.02441350371924471,41,256
1348858,0.057777777777777775,17,414
6338983,0.24403028538147933,4,192
7107054,0.025355450236966826,39,1041
7181920,0.07285749567794517,13,426
13976,0.11829383886255924,8,1124
11112747,0.29446595308585743,3,115
8889893,0.037687802393684744,26,1032
8565473,0.12414171930788245,8,407
338839,0.022717343818261248,44,1914
593712,0.03655352480417755,27,501
339034,0.0770552850186193,13,397
17706232,0.057964970809007504,17,272
16761480,0.2234567901234568,4,163
15568953,0.17127371273712738,5,171
9945971,0.028332967274324623,35,571
1077900,0.02244343891402715,44,656
8367391,0.08634742740703005,11,463
8556143,0.03460706560922855,29,353
202725,0.10835401157981803,9,688
449239,0.022068095838587643,45,1759
17619453,0.1951967296882984,5,131
40216290,0.6406779661016949,1,94
274535,0.14473012089221862,6,223
39166520,0.19172932330827067,5,225
5229428,0.10171017101710171,9,847
17447,0.04416796267496112,22,546
90651,0.32981530343007914,3,120
39573,0.09527073337902674,10,312
9475,0.06875649463110495,14,1231
188933,0.6112311015118791,1,62
460372,0.43875278396436523,2,152
5399,0.04396875903962974,22,1245
838239,0.04736200592025074,21,1505
271631,0.02647390161472024,38,1537
134937,0.09728096676737161,10,756
1878463,0.06382978723404255,15,289
4050153,0.07314668769716089,13,556
7696608,0.4664179104477612,2,51
181435,0.03927986906710311,25,948
2489738,0.07657565181687538,13,537
10226661,0.0686456400742115,14,677
254621,0.08895478131949593,11,470
4761569,0.4762643499844865,2,608
735670,0.027233115468409588,36,1675
1609017,0.026370707645608043,38,821
4905985,0.3774193548387097,2,43
6488475,0.2304878048780488,4,173
1403682,0.07924693520140105,12,590
466673,0.028322843391336543,35,1891
10152666,0.0339095744680851,29,322
168812,0.03432317778634786,29,1670
2927383,0.03572778827977316,28,566
112889,0.06554019457245264,15,748
124348,0.027263547627061596,36,836
9813438,0.1384981605713049,7,1187
68509,0.07695910084295972,13,1100
70,0.053858520900321546,18,966
153314,0.08042839143217136,12,957
68446,0.022809123649459785,44,1661
13661,0.10536522301228184,9,306
224503,0.1806136680613668,5,459
705791,1.908256880733945,0,17
124135,0.4088235294117647,2,72
159886,0.0792967348403301,12,448
134523,0.06139991813344249,16,439
476500,0.100292631018888,9,1005
5870894,0.059053408597481545,17,800
124371,0.019523986612123467,51,1937
5989171,2.5,0,9
1921264,0.04635055940330314,21,629
4131122,0.14539795464650956,6,533
6945147,0.2625570776255708,3,53
206485,0.0692819866834623,14,683
25667,0.22225559393302297,4,112
10902791,0.9782608695652174,1,48
4511218,0.04541701073492981,22,261
2092487,0.0916138125440451,10,1861
3392400,0.0856147336983574,11,1091
18177679,0.0613107822410148,16,306
17114440,0.06535756154747949,15,303
4556205,0.028177966101694915,35,1209
3035650,0.03084384093113482,32,295
16075528,0.04962406015037594,20,1493
217736,0.02606934953176411,38,543
15047683,0.7691761363636364,1,152
1971344,0.11063829787234042,9,1074
1719098,0.08200960472848172,12,212
1677101,0.04980842911877394,20,400
8165010,0.08022652194431336,12,1100
217538,0.18952234206471494,5,238
87923,0.03611940298507463,27,1224
50356,0.18243243243243243,5,108
323132,0.04942630185348632,20,448
2766075,0.46876135125317836,2,214
915833,0.02146323254945875,47,4089
548527,0.03340062396770049,30,474
2793164,0.11863887185775598,8,968
11025703,0.06476462196861626,15,276
179697,0.08975873122996457,11,377
976980,0.160828025477707,6,284
149887,0.11842105263157894,8,181
9036255,0.028767711464147704,35,516
244607,0.025294788893115254,39,711
5042921,0.03921975513592032,25,325
67647,0.033983286908077996,29,1804
4682566,0.09561542525092445,10,257
210028,0.029737206085753802,33,1083
1686264,0.05530817904851183,18,477
545864,0.058456299659477864,17,269
10512,0.125366568914956,7,1051
5511,0.09839527027027027,10,986
8776,0.054764326890471345,18,1187
20178,0.426264800861141,2,110
21013,0.08886547242711626,11,2539
851232,0.8346456692913385,1,12
6468,0.0235929067077872,42,1389
404042,0.22912423625254583,4,199
583054,0.07779097387173396,12,135
952218,0.026249758733835168,38,1490
194262,0.17381489841986456,5,176
878749,0.20467434267056195,4,1019
1798972,0.02331654542063048,43,1905
57730,0.13152173913043477,7,160
300,0.15084915084915085,6,399
38759,0.38317107093184977,2,168
941950,0.3103448275862069,3,127
672,0.055915244261330196,17,383
333106,0.02563445270443476,39,1903
109479,0.07209302325581396,13,390
5865511,0.023781676413255362,42,482
4842600,0.0384387936132466,26,1549
1130897,0.06242371403661726,16,367
10274643,0.30122860903905224,3,854
26240210,0.1312127236580517,7,378
22132037,0.05211480362537765,19,541
57891,0.4478330658105939,2,146
87883,0.25468904244817375,3,44
120909,0.05495049504950495,18,146
1289865,0.08811748998664887,11,269
657950,0.31613508442776733,3,579
226831,0.1240073304825901,8,2952
1333047,0.028316610925306577,35,531
1293253,0.03254741158380318,30,888
8072,0.10132547864506627,9,491
7764849,0.11847389558232932,8,294
7010854,0.05826050769870995,17,831
34100996,0.24067796610169492,4,102
3311261,0.031150667514303877,32,1173
367949,0.0387517146776406,25,1322
18048,0.2612704918032787,3,122
104025,0.2654970760233918,3,149
169027,0.1167381974248927,8,126
88016,0.06801275239107332,14,846
7310206,0.08839050131926121,11,276
13667518,0.05720572057205721,17,326
1672698,0.07945363601385148,12,434
19234916,0.07637431808644565,13,499
11521989,0.056666666666666664,17,563
24134703,0.08301051466519092,12,243
54381,0.09246309246309246,10,157
35090,0.035164099129269925,28,967
75150,0.5179153094462541,1,33
224287,0.0751953125,13,2341
292299,0.057712709526840655,17,1853
5877248,0.47540983606557374,2,56
1745806,0.022749558737007257,44,797
3431267,0.4076086956521739,2,225
506262,0.040545389307499104,24,1090
873244,0.022433460076045627,44,666
3430766,0.046153846153846156,21,551
6507078,0.7272727272727273,1,39
1836360,0.05365622032288699,18,647
787522,0.025032938076416336,40,1399
1102976,0.020757020757020756,48,471
222151,0.03833693304535637,26,1914
10207186,0.040422721268163805,24,1045
6670376,0.025883319638455218,38,3804
11557355,0.09972362966374942,10,287
3004667,0.023215656178050652,43,474
3113,0.10881612090680101,9,2392
3002016,0.0447290274684484,22,507
16873363,0.08424657534246575,11,1092
11801436,0.13499480789200416,7,390
1398,0.15943030973451328,6,1237
13127810,0.13698973203105436,7,376
754622,0.13484816309195158,7,280
2715142,0.05781865965834428,17,737
136104,0.12210288298473713,8,417
284384,0.058991776903825524,17,699
631250,0.04623491415944246,21,305
94080,0.052735229759299784,19,1337
1942604,0.18497330282227306,5,159
269193,0.054094540612516645,18,911
146032,0.017173950008501956,58,1112
6358019,0.05575065847234416,18,849
10509096,0.34165834165834164,2,157
5753911,0.05433708753210828,18,405
19114364,0.6808510638297872,1,45
20151,0.050836411036280685,19,629
7030996,0.051070840197693576,19,527
10077,0.08086134915403208,12,1941
174834,0.022838180753464766,44,336
1272505,0.029706579187169672,33,2797
3465809,0.09267840593141798,10,125
7627388,0.20199294166493667,4,1145
18130370,0.210752688172043,4,66
18610,0.46384039900249374,2,43
216352,0.28941176470588237,3,72
622881,0.14824717765894235,6,229
84609,0.0259000259000259,39,1013
733587,0.14945321992709598,6,51
194376,0.04105839416058394,24,552
1981037,0.060749506903353054,16,1152
7851196,0.02801911381407472,35,629
1138432,0.04242070441720179,23,1735
269540,0.03438320209973753,29,297
54984,0.04721571454316093,21,800
114797,0.08320649416539827,12,799
7095483,0.054119061936259774,18,983
31439127,0.08698296836982969,11,248
372114,0.03505266981474755,28,1070
9385,0.03398634609676462,29,1179
26670,0.031075577010107106,32,612
551385,0.07201371689845684,13,429
710296,0.09835686183753761,10,828
12499,0.020300238826339134,49,2196
238113,0.09695603156708005,10,333
283160,1.2722371967654986,0,63
640429,0.04286939125464419,23,564
1634654,0.11209626345788473,8,606
1865063,0.062099447513812155,16,250
6383155,0.042575952075310224,23,501
7661756,0.18170347003154574,5,568
41723,0.058774834437086095,17,643
31618,0.028511087645195353,35,3615
52,0.043233743409490336,23,3638
239268,1.2245762711864407,0,21
113059,0.35782747603833864,2,22
172235,0.3277310924369748,3,140
118817,0.14417989417989419,7,121
133728,0.1031390134529148,9,601
357262,0.2561576354679803,3,33
202276,0.042177538008827856,23,358
165715,0.4695801199657241,2,204
315483,0.025913497390007457,38,580
304397,0.032198952879581154,31,735
671535,0.08487914558740865,11,211
1353037,2.989847715736041,0,22
138667,0.01763265306122449,57,760
42168,0.09983663096750771,10,588
74005,0.13275656324582338,7,911
4430968,0.07391826923076923,13,855
1897072,1.3115264797507789,0,58
4066948,0.23529411764705882,4,70
544955,0.026907909997680352,37,1218
353669,0.023448275862068966,42,1720
340124,0.41603630862329805,2,170
449918,0.0684931506849315,14,785
4175835,0.06663141195134849,15,1411
988917,0.07299875570302779,13,352
5924818,0.20591966173361523,4,477
1587622,0.25038245792962777,4,591
1057636,0.096137339055794,10,164
4754643,0.0819380121125757,12,175
8315379,0.12252252252252252,8,350
3874233,0.1019786910197869,9,172
1268031,0.13179723502304147,7,506
4542140,0.08206106870229007,12,100
671756,0.03843255463451394,26,3356
4287536,0.03787633538361929,26,558
1749684,0.10782501540357363,9,175
1892257,0.022185246810870772,45,428
3080493,0.07786027032172092,12,470
8372814,0.3463855421686747,2,192
295268,0.02022226270723265,49,1831
291919,0.0706060033981499,14,214
200402,0.044158747903856904,22,836
5583074,0.04430526559962886,22,1355
26906394,0.11743559017375674,8,292
3158216,0.18831294894195302,5,1009
1289606,0.03573591762568141,28,592
8839503,0.04107142857142857,24,138
4904587,0.07289719626168224,13,870
18474721,0.12688031393067364,7,109
2068487,0.03314201073875208,30,330
35056011,0.1308500477554919,7,118
6225634,0.1579371474617244,6,95
2663537,0.03029169783096485,33,481
21857263,0.2030381622823268,4,41
29269934,0.17276946879834967,5,61
13008,0.10161764705882353,9,1597
114828,0.021185090793246257,47,1005
8647562,0.10829921845924823,9,184
5238361,0.03292361720807726,30,694
38984,0.11503531786074672,8,652
513230,0.11639676113360324,8,747
339008,0.1464968152866242,6,124
212143,0.04490088368760449,22,1558
1650306,0.16129032258064516,6,157
326243,0.035401331931300385,28,3260
2381665,0.08702724684831233,11,1109
3430077,0.20423892100192678,4,734
2970597,0.062488479262672814,16,742
2947772,0.06637362637362637,15,370
6196463,0.019761299158677362,51,715
342151,0.06979405034324943,14,229
3596390,0.04050367261280168,24,364
24687916,0.4317535545023697,2,258
11049176,0.03509179642110156,28,1984
9612106,0.08782742681047766,11,133
560563,0.12636165577342048,7,109
14984434,0.02792413066385669,36,1067
20146063,0.36359570661896246,2,400
38559976,1.2818181818181817,0,24
39680757,0.4413265306122449,2,37
461300,0.09847837237134553,10,115
9337959,0.034271448025419884,29,385
1877897,0.042980742394641364,23,496
1779282,0.07681674565560821,13,311
13037406,0.033422136110438365,30,290
19784584,0.035028629168070056,28,413
3492060,0.08167989417989419,12,218
1261736,0.12155963302752294,8,3463
165585,0.01872785557617682,53,1543
23958,0.055564178177867456,18,2004
228898,0.05002253267237494,20,295
493807,0.11022331489448883,9,377
161142,0.03196766489068528,31,701
403055,0.0287324968176032,35,418
1340390,0.042468239564428314,23,265
11916996,0.21897810218978103,4,32
42558,0.09441989854360988,10,201
255060,0.031192352842528928,32,217
31951,0.12471910112359551,8,353
20772,0.05278737049827331,19,231
55767,0.0355321020228672,28,776
417233,0.5377324097703244,1,521
